Type,Sender ID,Destination ID,Value,Comment
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it340_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it340_0', 'pos': <src.utils.position.Position object at 0x11b2a4190>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it342_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it342_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it344_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it344_0', 'pos': <src.utils.position.Position object at 0x11b2a4190>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it346_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it346_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it348_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it348_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it348_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it348_0'}",Message to agent:
delivery_accepted,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it348_0'}",Message to agent:
delivery_notify,chain_agent4,broker,"{'package_id': 'p_it348_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it350_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it350_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it354_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it354_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it352_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it352_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it356_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it356_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it358_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it358_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it360_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it360_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it360_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it360_0'}",Message to agent:
delivery_accepted,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it360_0'}",Message to agent:
delivery_notify,chain_agent4,broker,"{'package_id': 'p_it360_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it362_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it362_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b2a4190>, 'package_id': 'p_it364_0'}",Message to agent:
